{'engine_speed': '0.0', 'fluid_two': '0.0', 'fluid_four': '0.0', 'fluid_three': '0.0', 'time': '23-11-1-1', 'fluid_senven': '0.0', 'fluid_one': '0.0', 'fluid_eight': '0.0', 'oil_allowance': '496', 'fluid_six': '0.0', 'oil_pressure': '7.84', 'water_temperature': '66.5', 'fluid_five': '0.0', 'battery_voltage': '23.7'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '23.9', 'time': '24-16-39-45', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '56.8', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '23.9', 'time': '24-16-39-49', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '56.8', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '23.9', 'time': '24-16-39-50', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '56.8', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '23.9', 'time': '24-16-39-53', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '56.8', 'fluid_three': '0.0'}
{'fluid_one': '655.', 'oil_pressure': '6.28', 'fluid_five': '0.0', 'fluid_senven': '0.0', 'fluid_two': '0.0', 'fluid_six': '0.0', 'oil_allowance': '484', 'fluid_eight': '0.0', 'battery_voltage': '23.9', 'time': '24-16-39-57', 'fluid_four': '0.0', 'engine_speed': '0.0', 'water_temperature': '56.7', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-45-7', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.1', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.1', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-45-11', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.1', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.2', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-45-15', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.1', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.3', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-45-18', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.1', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.2', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-45-21', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.1', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.2', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-45-25', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.1', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.1', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-45-29', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.1', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.2', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-45-33', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.1', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.1', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-45-36', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.1', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.1', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-45-40', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.1', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.1', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-45-44', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.1', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.2', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-45-48', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.1', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-45-51', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.1', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-45-55', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.0', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-45-59', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.1', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-46-4', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.1', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-46-7', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.0', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-46-11', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '48.8', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-46-16', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '48.8', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-46-20', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.0', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-46-25', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.0', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-46-28', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.0', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-46-32', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.0', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-46-34', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.0', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-46-38', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.0', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-46-42', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '48.9', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-46-46', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '48.8', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-46-50', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '48.8', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-46-52', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.28', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '48.7', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-46-57', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '48.7', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-47-1', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '48.8', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-47-5', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '48.9', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-47-9', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '48.8', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-47-13', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.28', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '48.7', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-47-17', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '48.7', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-47-23', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.28', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '48.9', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-47-28', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.28', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '48.9', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-47-32', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '48.9', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-47-36', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.28', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '48.9', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-47-40', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '48.9', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-47-44', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.1', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-47-49', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.1', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-47-53', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.1', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-47-56', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '48.9', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-48-0', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.0', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-48-1', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.1', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-48-4', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.1', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-48-8', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '24.0', 'oil_pressure': '6.32', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '49.1', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-48-12', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '18.4', 'oil_pressure': '6.24', 'oil_allowance': '484', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '26.9', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-48-16', 'fluid_one': '655.', 'fluid_two': '0.0', 'fluid_four': '0.0', 'battery_voltage': '23.8', 'oil_pressure': '6.24', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '0.0', 'water_temperature': '52.4', 'fluid_six': '0.0', 'fluid_three': '0.0'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-48-20', 'fluid_one': '0.27', 'fluid_two': '1.13', 'fluid_four': '0.04', 'battery_voltage': '25.5', 'oil_pressure': '6.48', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '109.01', 'water_temperature': '58.4', 'fluid_six': '0.0', 'fluid_three': '1.1'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-48-24', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.41', 'battery_voltage': '25.7', 'oil_pressure': '6.52', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '236.87', 'water_temperature': '58.4', 'fluid_six': '0.0', 'fluid_three': '1.07'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-48-28', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.77', 'battery_voltage': '25.7', 'oil_pressure': '6.52', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '364.62', 'water_temperature': '58.6', 'fluid_six': '0.0', 'fluid_three': '1.07'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-48-32', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.7', 'oil_pressure': '6.52', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '492.65', 'water_temperature': '58.3', 'fluid_six': '0.0', 'fluid_three': '1.07'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-48-36', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.8', 'oil_pressure': '6.52', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '620.69', 'water_temperature': '58.4', 'fluid_six': '0.0', 'fluid_three': '1.07'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-48-40', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.7', 'oil_pressure': '6.52', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '749.19', 'water_temperature': '58.3', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-48-44', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.7', 'oil_pressure': '6.52', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '768.84', 'water_temperature': '58.4', 'fluid_six': '0.0', 'fluid_three': '1.07'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-48-47', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '769.76', 'water_temperature': '58.8', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-48-51', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.78', 'battery_voltage': '25.8', 'oil_pressure': '6.52', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '770.69', 'water_temperature': '58.8', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-48-56', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '771.09', 'water_temperature': '58.9', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-48-59', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '771.84', 'water_temperature': '59.1', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-49-2', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.52', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '771.90', 'water_temperature': '59.2', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-49-5', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.02', 'water_temperature': '59.5', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-49-8', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '771.96', 'water_temperature': '59.4', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-49-10', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.52', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '771.84', 'water_temperature': '59.9', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-49-14', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.31', 'water_temperature': '60.1', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-49-18', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.52', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.02', 'water_temperature': '59.9', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-49-22', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.36', 'water_temperature': '60.2', 'fluid_six': '0.0', 'fluid_three': '1.08'}
{'fluid_senven': '0.0', 'fluid_five': '0.0', 'time': '24-16-49-25', 'fluid_one': '1.1', 'fluid_two': '1.16', 'fluid_four': '0.79', 'battery_voltage': '25.8', 'oil_pressure': '6.56', 'oil_allowance': '488', 'fluid_eight': '0.0', 'engine_speed': '772.19', 'water_temperature': '60.6', 'fluid_six': '0.0', 'fluid_three': '1.08'}
