{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '1_oilPressure_ch': '0.0', 'time': '8-16-31-13', '2_oilPressure_ch': '6.82', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1519}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1605}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.76', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.67', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1606}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.54', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.46', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1607}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.76', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.53', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1608}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1609}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.47', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1610}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.39', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1611}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.54', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.53', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1612}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.76', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.67', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1613}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.54', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.82', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1614}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.39', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.45', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1615}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.47', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.45', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1616}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.32', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.10', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1617}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.25', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.89', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1618}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.61', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.53', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1619}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.96', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1620}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.32', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.45', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1621}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.53', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1622}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.89', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1623}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.90', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.82', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1624}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.54', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.67', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1625}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.76', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.82', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1626}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.32', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.45', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1627}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.25', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.45', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1628}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.39', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.17', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1629}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.10', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1630}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.40', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.32', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1631}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.61', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.82', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1632}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.11', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1633}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.32', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.45', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1634}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.39', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.38', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1635}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.90', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.89', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1636}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.40', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.46', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1637}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.61', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.82', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1638}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.11', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.38', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1639}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1640}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.32', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.45', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1641}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.10', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1642}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.83', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.67', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1643}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.26', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.89', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1644}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1645}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.39', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.45', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1646}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.32', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.10', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1647}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.10', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1648}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.89', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1649}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.40', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.46', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1650}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.61', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.82', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1651}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.68', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.60', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1652}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.39', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.38', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1653}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.32', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.45', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1654}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.54', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.53', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1655}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.76', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '6.67', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1656}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.83', '1_oilPressure_ch': '0.0', 'time': '8-16-31-14', '2_oilPressure_ch': '7.03', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1657}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.39', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '7.45', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1658}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '7.10', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1659}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.32', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1660}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.11', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '6.89', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1661}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.26', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '6.82', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1662}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.61', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '5.96', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1663}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.32', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '7.45', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1664}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '7.31', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1665}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.61', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1666}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.68', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '6.67', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1667}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.54', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '6.46', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1668}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.11', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '7.10', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1669}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.97', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1670}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.68', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '7.60', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1671}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1672}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.04', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '6.89', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1673}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.54', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '6.32', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1674}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.40', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '6.82', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1675}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.25', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '7.53', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1676}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.82', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '7.03', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1677}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.18', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '7.03', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1678}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.47', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '6.39', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1679}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.76', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '6.89', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1680}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.83', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '6.89', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1681}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.33', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '7.17', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1682}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.75', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '7.38', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1683}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.75', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '7.67', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1684}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.11', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '7.03', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1685}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.61', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '6.67', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1686}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '4.54', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '6.60', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1687}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.11', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '7.38', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1688}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.54', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '7.45', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1689}
{'5_oilPressure_ch': '0.0', '4_oilPressure_ch': '0.0', '3_oilPressure_ch': '5.54', '1_oilPressure_ch': '0.0', 'time': '8-16-31-15', '2_oilPressure_ch': '7.24', '6_oilPressure_ch': '0.0', '8_oilPressure_ch': '0.0', '7_oilPressure_ch': '0.0', 'Number': 1690}
